Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
kamanch01,42:18,7,16,.438,0,0,,5,7,.714,2,12,14,5,0,5,4,2,19,+2
maggeco01,37:00,7,17,.412,1,4,.250,8,9,.889,1,3,4,0,0,0,4,2,23,+3
thomati01,35:15,2,14,.143,1,3,.333,2,2,1.000,3,4,7,2,2,0,2,3,7,-15
knighbr01,28:53,3,5,.600,0,0,,4,4,1.000,0,4,4,7,0,0,1,1,10,-7
rossqu01,22:17,2,4,.500,0,0,,4,4,1.000,0,1,1,1,1,3,0,3,8,-10
moblecu01,28:52,2,10,.200,1,3,.333,3,4,.750,1,3,4,3,2,0,0,4,8,+5
dickada01,19:05,2,6,.333,1,2,.500,0,0,,0,1,1,2,1,0,1,1,5,0
thornal01,14:47,2,5,.400,0,1,.000,2,2,1.000,0,3,3,0,0,1,1,1,6,-9
patteru01,4:46,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-5
davispa01,3:38,0,0,,0,0,,2,2,1.000,0,1,1,1,0,0,0,1,2,+6
williaa01,3:09,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-5
Team Totals,240,27,78,.346,4,13,.308,30,34,.882,7,32,39,21,7,9,14,20,88,
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
watsoea01,36:45,5,8,.625,0,0,,2,4,.500,0,3,3,6,1,0,3,3,12,-1
duranke01,34:54,4,12,.333,1,2,.500,7,8,.875,0,7,7,1,0,2,3,4,16,+3
wilkida02,30:17,7,14,.500,3,6,.500,0,0,,1,1,2,4,2,0,2,3,17,+4
thomaku01,27:06,2,7,.286,0,0,,1,2,.500,3,6,9,3,1,0,1,3,5,-2
wilcoch01,13:02,2,4,.500,0,0,,0,0,,0,2,2,0,2,0,2,5,4,+7
collini01,35:57,7,12,.583,0,0,,4,5,.800,1,16,17,3,1,1,2,5,18,+5
szczewa02,24:49,6,8,.750,2,2,1.000,3,3,1.000,0,1,1,1,1,0,0,3,17,+2
greenje02,14:33,1,2,.500,0,0,,2,2,1.000,0,3,3,2,0,0,3,1,4,+3
petrojo01,11:19,1,4,.250,0,0,,0,0,,0,2,2,0,0,2,1,2,2,+6
gelabmi01,11:19,0,5,.000,0,1,.000,0,0,,1,2,3,3,0,0,3,0,0,+8
Team Totals,240,35,76,.461,6,11,.545,19,24,.792,6,43,49,23,8,5,20,29,95,
