Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
boshch01,35:09,7,20,.350,0,0,,5,6,.833,6,6,12,1,3,1,5,2,19,-7
caldejo01,34:55,4,8,.500,0,1,.000,3,3,1.000,1,3,4,10,2,0,1,1,11,-9
parkean01,29:49,3,7,.429,0,2,.000,0,0,,1,5,6,0,1,1,0,1,6,-4
moonja01,21:25,5,12,.417,1,1,1.000,0,2,.000,0,3,3,0,1,1,3,2,11,-3
bargnan01,20:52,0,5,.000,0,0,,0,0,,2,4,6,1,1,1,2,3,0,-5
delfica01,25:42,2,10,.200,1,6,.167,0,2,.000,0,1,1,1,0,0,0,0,5,-10
kaponja01,22:18,3,9,.333,0,0,,0,0,,1,3,4,0,0,0,1,2,6,-12
humphkr01,20:07,3,9,.333,0,0,,1,4,.250,4,5,9,1,0,1,1,1,7,-4
nestera01,16:38,3,6,.500,0,0,,0,0,,2,3,5,3,1,1,0,3,6,-3
dixonju01,13:05,4,6,.667,0,0,,0,0,,1,0,1,1,2,0,2,0,8,-3
Team Totals,240,34,92,.370,2,10,.200,9,17,.529,18,33,51,18,11,6,15,15,79,
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mingya01,41:39,8,19,.421,0,0,,9,9,1.000,2,9,11,3,1,2,8,5,25,+18
battish01,38:10,4,8,.500,2,6,.333,0,0,,1,7,8,3,1,1,1,1,10,+15
hayesch01,34:01,1,2,.500,0,0,,0,0,,3,6,9,1,3,2,0,3,2,+4
alstora01,33:12,6,12,.500,5,6,.833,1,2,.500,0,2,2,5,0,0,1,0,18,+9
wellsbo01,32:54,4,17,.235,0,2,.000,5,6,.833,2,8,10,5,3,1,2,2,13,0
headlu01,25:13,4,8,.500,3,7,.429,2,2,1.000,0,1,1,4,0,0,1,0,13,+7
scolalu01,20:03,3,8,.375,0,0,,0,0,,4,5,9,1,0,0,2,3,6,+4
brookaa01,14:48,2,7,.286,0,1,.000,0,0,,0,0,0,1,0,0,0,0,4,+3
Team Totals,240,32,81,.395,10,22,.455,17,19,.895,12,38,50,23,8,6,15,14,91,
