San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duncati01,36:41,9,16,.563,0,0,,5,9,.556,2,7,9,4,1,0,3,3,23,-1
ginobma01,34:22,3,8,.375,0,2,.000,3,3,1.000,2,4,6,10,0,0,1,1,9,+12
obertfa01,29:33,5,8,.625,0,0,,0,2,.000,5,6,11,2,1,1,0,1,10,+8
bowenbr01,28:05,3,7,.429,1,3,.333,2,3,.667,1,1,2,1,1,0,0,4,9,+3
stoudda01,22:24,3,7,.429,3,5,.600,0,0,,0,4,4,3,0,0,0,3,9,-3
vaughja01,25:36,3,6,.500,0,0,,2,2,1.000,0,2,2,2,0,0,0,1,8,+11
finlemi01,22:34,2,8,.250,1,5,.200,0,0,,0,1,1,1,1,0,0,2,5,+9
horryro01,19:12,3,5,.600,1,3,.333,2,2,1.000,1,5,6,2,0,1,2,4,9,+12
udokaim01,15:38,0,5,.000,0,4,.000,1,2,.500,1,2,3,1,0,0,3,1,1,-8
elsonfr01,5:56,1,2,.500,0,0,,0,0,,1,0,1,0,1,0,2,0,2,-3
Team Totals,240,32,72,.444,6,22,.273,15,23,.652,13,32,45,26,5,2,11,20,85,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamisan01,41:45,5,14,.357,1,3,.333,7,8,.875,4,3,7,1,2,1,1,3,18,-9
daniean01,36:21,3,8,.375,0,2,.000,3,3,1.000,0,2,2,7,2,0,2,1,9,-11
haywobr01,34:53,3,9,.333,0,0,,3,4,.750,2,5,7,0,0,1,0,2,9,-1
stevede01,34:24,4,13,.308,2,7,.286,1,1,1.000,1,3,4,1,0,0,3,3,11,-1
blatcan01,33:25,7,14,.500,0,1,.000,2,3,.667,5,10,15,1,1,2,2,4,16,-10
masonro01,21:43,2,8,.250,2,7,.286,0,0,,1,2,3,1,0,0,1,2,6,-3
songada01,19:58,1,4,.250,0,0,,0,0,,0,1,1,2,1,0,0,2,2,-2
pecheol01,9:54,2,5,.400,0,2,.000,0,0,,2,0,2,0,1,1,1,0,4,-3
youngni01,7:37,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,2,0,2,0
Team Totals,240,28,79,.354,5,22,.227,16,19,.842,15,26,41,13,7,5,12,17,77,
