Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
foyera01,44:54,10,21,.476,3,5,.600,2,2,1.000,1,5,6,4,1,0,1,3,25,+8
gomesry01,39:51,5,14,.357,0,2,.000,4,4,1.000,1,5,6,2,1,0,2,4,14,+15
jeffeal01,36:31,7,19,.368,0,0,,4,4,1.000,4,7,11,1,2,2,1,5,18,+12
snydeki01,24:35,2,6,.333,0,1,.000,0,0,,1,5,6,2,0,0,4,0,4,-14
jaricma01,22:17,1,4,.250,1,2,.500,1,2,.500,0,1,1,2,2,0,1,0,4,-3
breweco01,30:14,4,8,.500,0,0,,4,4,1.000,3,6,9,2,3,1,1,2,12,0
mccanra01,30:09,7,10,.700,5,6,.833,0,0,,0,2,2,1,1,0,2,0,19,-2
richach01,9:30,1,2,.500,0,0,,2,4,.500,2,3,5,0,0,0,0,4,4,-10
doleami01,1:59,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-1
Team Totals,240,38,85,.447,9,16,.563,17,20,.850,12,34,46,14,10,3,12,18,102,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
lewisra02,41:06,7,15,.467,4,9,.444,0,1,.000,3,4,7,4,1,3,1,1,18,-7
howardw01,39:25,8,13,.615,0,0,,4,9,.444,3,11,14,4,1,1,5,4,20,-12
turkohe01,37:27,8,18,.444,1,5,.200,6,8,.750,0,2,2,7,1,0,4,3,23,+16
nelsoja01,31:32,3,6,.500,2,3,.667,1,2,.500,0,5,5,3,0,0,2,1,9,-6
evansma01,31:06,7,9,.778,3,5,.600,0,0,,0,0,0,0,0,0,0,2,17,-7
boganke01,19:52,1,4,.250,1,3,.333,0,0,,0,6,6,3,1,0,0,1,3,+9
arroyca01,16:28,3,6,.500,1,2,.500,0,0,,0,1,1,4,1,0,1,0,7,+5
doolike01,14:30,0,3,.000,0,1,.000,0,0,,0,1,1,0,1,0,0,2,0,-14
foylead01,8:35,2,2,1.000,0,0,,0,0,,0,1,1,0,0,1,0,2,4,+11
Team Totals,240,39,76,.513,12,28,.429,11,20,.550,6,31,37,25,6,5,13,16,101,
