Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
alstora01,43:00,10,19,.526,2,6,.333,1,1,1.000,0,7,7,8,1,4,4,5,23,-7
petermo01,42:00,4,11,.364,0,2,.000,1,1,1.000,1,6,7,4,1,2,4,5,9,-7
jeffech01,38:00,5,19,.263,1,3,.333,2,4,.500,0,1,1,2,0,0,0,3,13,-11
willije01,31:00,3,8,.375,0,1,.000,7,10,.700,4,5,9,0,1,1,2,0,13,-6
ndiayma02,28:00,3,10,.300,0,0,,4,4,1.000,3,3,6,1,1,6,2,1,10,-6
bradlmi01,31:00,4,9,.444,0,0,,1,2,.500,2,8,10,2,2,0,0,0,9,-4
mccoyje01,27:00,3,5,.600,0,0,,3,6,.500,1,3,4,0,1,1,3,4,9,-9
Team Totals,240,32,81,.395,3,12,.250,19,28,.679,11,33,44,17,7,14,15,18,86,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
parkesm01,36:00,6,13,.462,2,4,.500,3,4,.750,2,2,4,5,2,1,0,1,17,+12
milesda01,35:00,7,18,.389,0,0,,1,3,.333,3,2,5,1,1,1,1,2,15,-2
palacmi01,31:00,1,5,.200,0,0,,3,3,1.000,1,2,3,3,1,1,3,0,5,+2
ilgauzy01,25:00,4,14,.286,0,0,,1,1,1.000,1,7,8,2,2,2,1,1,9,+6
boozeca01,22:00,6,14,.429,0,0,,1,1,1.000,4,4,8,1,0,0,2,2,13,-1
brownti01,29:00,6,11,.545,0,0,,4,4,1.000,2,3,5,9,2,0,3,2,16,+6
mihmch01,22:00,3,9,.333,0,0,,3,4,.750,3,6,9,1,0,2,1,3,9,+8
diopde01,16:00,0,2,.000,0,0,,0,0,,0,3,3,1,1,0,1,6,0,+3
jonesju01,13:00,4,6,.667,1,1,1.000,0,0,,0,3,3,1,0,0,1,0,9,+12
stewami01,11:00,1,2,.500,0,0,,1,2,.500,1,2,3,0,0,1,0,4,3,+4
Team Totals,240,38,94,.404,3,5,.600,17,22,.773,17,34,51,24,9,8,13,21,96,
