Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
butleca01,39:00,4,15,.267,1,1,1.000,5,5,1.000,3,6,9,1,1,0,3,5,14,-12
besttr01,37:00,7,13,.538,4,6,.667,3,3,1.000,1,2,3,8,0,0,3,3,21,-1
houseed01,30:00,6,15,.400,1,1,1.000,0,0,,1,2,3,2,0,0,3,4,13,-13
allenma01,28:00,3,9,.333,0,0,,0,1,.000,2,4,6,1,0,0,1,3,6,-8
grantbr01,25:00,2,7,.286,0,0,,0,0,,3,8,11,2,1,0,3,6,4,+1
jamesmi01,29:00,3,9,.333,0,3,.000,0,0,,1,2,3,7,0,0,2,3,6,-2
ellisla01,21:00,4,12,.333,2,7,.286,0,0,,2,2,4,0,0,0,0,4,10,+1
stepavl01,21:00,4,6,.667,0,0,,0,2,.000,5,9,14,0,0,0,0,4,8,-5
butlera01,10:00,3,4,.750,2,2,1.000,2,2,1.000,1,1,2,1,0,2,0,1,10,+9
Team Totals,240,36,90,.400,10,20,.500,10,13,.769,19,36,55,22,2,2,15,33,92,
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
nowitdi01,44:00,7,20,.350,1,5,.200,10,11,.909,1,11,12,8,1,2,2,5,25,+12
finlemi01,42:00,5,14,.357,1,4,.250,6,8,.750,2,5,7,1,1,1,1,0,17,+12
nashst01,40:00,6,12,.500,3,4,.750,4,4,1.000,0,1,1,4,2,1,1,1,19,+5
najered01,22:00,4,6,.667,0,0,,1,2,.500,2,4,6,1,0,0,1,2,9,+13
lafrera01,20:00,3,6,.500,0,1,.000,0,0,,0,3,3,1,0,2,0,3,6,0
vanexni01,30:00,5,9,.556,0,1,.000,7,9,.778,0,5,5,2,0,0,0,2,17,-1
bradlsh01,15:00,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-9
bellra01,13:00,0,2,.000,0,0,,0,0,,1,0,1,1,2,0,0,2,0,+5
eschmev01,5:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,1,0,2,2,-1
williwa02,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
griffad01,4:00,0,1,.000,0,0,,3,4,.750,0,1,1,0,0,0,0,0,3,-2
Team Totals,240,31,73,.425,5,15,.333,31,38,.816,6,32,38,18,6,7,5,18,98,
