Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wallabe01,41:00,4,9,.444,0,0,,1,3,.333,7,11,18,2,2,3,1,2,9,-4
billuch01,39:00,2,12,.167,1,7,.143,5,6,.833,0,5,5,3,1,0,5,0,10,+5
robincl02,37:00,4,12,.333,0,1,.000,2,2,1.000,1,3,4,5,1,0,5,4,10,-1
hamilri01,34:00,10,19,.526,0,1,.000,7,7,1.000,1,4,5,2,4,0,5,4,27,-3
currymi01,22:00,3,3,1.000,1,1,1.000,0,0,,0,1,1,2,1,0,0,1,7,-12
willico02,26:00,4,6,.667,0,0,,6,7,.857,3,2,5,0,0,0,0,3,14,+9
okurme01,18:00,2,7,.286,0,2,.000,0,0,,0,3,3,2,0,0,1,5,4,-6
barryjo01,14:00,2,4,.500,0,2,.000,1,1,1.000,1,1,2,3,0,0,0,0,5,+1
davishu01,9:00,2,4,.500,1,2,.500,2,2,1.000,0,0,0,0,0,0,1,0,7,-9
Team Totals,240,33,76,.434,3,16,.188,24,28,.857,13,30,43,19,9,3,18,19,93,
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
houstal01,45:00,7,14,.500,1,2,.500,4,4,1.000,0,3,3,0,2,0,3,1,19,+3
sprewla01,43:00,8,16,.500,3,4,.750,3,4,.750,1,8,9,5,3,0,2,2,22,+9
harriot01,34:00,4,11,.364,0,0,,6,7,.857,2,5,7,1,0,0,2,3,14,+10
eisleho01,27:00,4,9,.444,2,5,.400,0,0,,1,0,1,7,6,0,1,3,10,+3
thomaku01,26:00,4,9,.444,0,0,,1,2,.500,1,3,4,2,0,0,4,6,9,+2
weathcl01,27:00,5,8,.625,0,0,,1,1,1.000,2,4,6,0,0,0,2,5,11,+3
wardch01,21:00,3,6,.500,1,3,.333,1,2,.500,0,3,3,6,0,0,1,2,8,+1
doleami01,9:00,2,2,1.000,0,0,,0,0,,0,3,3,0,0,0,1,1,4,-6
andersh01,8:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-5
Team Totals,240,37,75,.493,7,14,.500,16,20,.800,7,29,36,22,11,0,16,25,97,
