Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
lewisra02,41:00,5,14,.357,0,2,.000,3,4,.750,3,7,10,4,0,0,0,2,13,+1
radmavl01,40:00,8,14,.571,3,5,.600,1,1,1.000,5,6,11,1,0,0,4,4,20,+2
paytoga01,37:00,10,21,.476,0,1,.000,1,1,1.000,1,3,4,8,1,0,3,3,21,+3
barrybr01,33:00,4,12,.333,2,8,.250,3,3,1.000,1,6,7,5,2,0,3,4,13,+6
drobnpr01,27:00,4,7,.571,0,0,,2,3,.667,2,5,7,2,0,0,2,2,10,+9
masonde01,30:00,6,11,.545,1,1,1.000,0,0,,0,2,2,2,0,0,2,4,13,-22
anderke01,11:00,1,4,.250,0,0,,0,0,,0,0,0,1,0,0,1,1,2,-10
sesayan01,11:00,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,1,2,-12
boothca01,10:00,1,2,.500,0,0,,2,2,1.000,1,0,1,0,0,1,0,1,4,-12
Team Totals,240,40,86,.465,6,17,.353,12,14,.857,14,30,44,23,3,1,15,22,98,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mcgratr01,41:00,8,22,.364,0,3,.000,7,7,1.000,2,5,7,3,2,3,0,4,23,0
garripa01,36:00,4,9,.444,1,5,.200,2,2,1.000,1,2,3,0,0,0,1,2,11,0
hillgr01,33:00,10,14,.714,0,0,,8,12,.667,2,3,5,9,2,0,3,1,28,-4
armstda01,26:00,2,9,.222,0,1,.000,2,2,1.000,0,5,5,3,3,1,1,0,6,-2
burkepa01,19:00,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,1,4,4,-6
millemi01,33:00,7,10,.700,3,6,.500,1,1,1.000,1,3,4,1,0,0,1,1,18,+19
kempsh01,21:00,4,8,.500,0,0,,1,1,1.000,2,5,7,0,1,0,1,4,9,+9
vaughja01,20:00,2,4,.500,0,0,,2,2,1.000,0,1,1,6,0,0,1,1,6,+11
humphry01,11:00,0,3,.000,0,0,,0,0,,2,1,3,0,0,1,0,0,0,+8
Team Totals,240,39,82,.476,4,15,.267,23,27,.852,11,26,37,22,8,5,9,17,105,
