New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
davisba01,50:00,10,23,.435,3,9,.333,1,2,.500,2,4,6,7,0,0,6,3,24,+8
mashbja01,48:00,5,17,.294,0,3,.000,5,7,.714,2,8,10,9,2,0,2,3,15,+7
brownpj01,40:00,7,13,.538,0,0,,2,4,.500,5,6,11,2,0,2,1,2,16,+8
wesleda01,37:00,5,12,.417,2,6,.333,1,2,.500,1,2,3,2,1,0,1,3,13,+1
magloja01,22:00,3,7,.429,0,0,,0,1,.000,1,4,5,0,0,0,0,4,6,-2
alexaco02,27:00,3,9,.333,0,0,,3,3,1.000,1,1,2,0,1,0,1,1,9,+5
augmost01,18:00,4,6,.667,0,0,,3,3,1.000,0,4,4,0,1,1,0,3,11,+14
traylro01,12:00,0,2,.000,0,0,,0,0,,1,2,3,0,0,1,1,1,0,-6
lynchge01,11:00,1,5,.200,0,0,,1,2,.500,5,0,5,0,1,0,0,0,3,-5
Team Totals,265,38,94,.404,5,18,.278,16,24,.667,18,31,49,20,6,4,12,20,97,
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
andersh01,50:00,5,15,.333,0,2,.000,4,5,.800,3,5,8,1,2,0,3,3,14,-2
houstal01,47:00,11,30,.367,2,6,.333,3,3,1.000,2,3,5,2,0,0,2,3,27,-12
thomaku01,45:00,7,18,.389,0,0,,0,0,,6,10,16,2,0,3,3,3,14,+1
eisleho01,42:00,3,8,.375,1,4,.250,2,3,.667,1,2,3,6,0,1,1,6,9,-2
weathcl01,34:00,1,5,.200,0,0,,2,2,1.000,5,6,11,2,1,0,0,5,4,-8
nailole01,25:00,6,12,.500,0,0,,6,7,.857,3,4,7,1,0,0,3,5,18,-8
harriot01,14:00,2,3,.667,0,0,,1,1,1.000,1,2,3,0,0,1,2,1,5,+4
knightr01,5:00,0,0,,0,0,,0,0,,0,2,2,0,0,2,2,0,0,-4
willifr02,3:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,1,0,+1
Team Totals,265,35,91,.385,3,12,.250,18,21,.857,21,34,55,14,4,7,17,27,91,
