Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mcgratr01,48:00,12,29,.414,1,3,.333,6,8,.750,5,4,9,4,1,1,5,3,31,-7
millemi01,46:00,9,15,.600,6,9,.667,5,6,.833,2,6,8,1,1,0,2,4,29,-5
hillgr01,45:00,6,12,.500,0,0,,8,9,.889,4,10,14,7,3,1,7,5,20,-5
garripa01,35:00,2,14,.143,0,4,.000,2,2,1.000,3,3,6,0,0,0,0,5,6,-6
kempsh01,24:00,3,7,.429,0,0,,0,0,,1,5,6,0,0,0,1,5,6,-2
armstda01,21:00,2,3,.667,0,1,.000,2,3,.667,0,1,1,4,3,0,3,1,6,-4
grantho01,20:00,1,6,.167,0,0,,0,0,,0,2,2,2,0,0,0,0,2,-1
declean01,19:00,2,2,1.000,0,0,,2,4,.500,1,4,5,1,1,1,3,3,6,+1
sasseje01,6:00,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,3,+1
humphry01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Team Totals,265,38,89,.427,8,18,.444,25,32,.781,16,35,51,20,9,3,21,27,109,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,50:00,9,20,.450,2,4,.500,10,14,.714,0,7,7,6,3,2,3,2,30,+3
walkean02,50:00,12,24,.500,3,8,.375,1,2,.500,1,8,9,4,2,0,8,4,28,+6
delkto01,40:00,6,12,.500,4,8,.500,4,4,1.000,0,6,6,6,2,1,1,3,20,+1
mccarwa01,40:00,2,8,.250,1,6,.167,2,4,.500,1,2,3,4,2,1,0,2,7,+3
battito01,18:00,1,3,.333,0,0,,1,2,.500,0,7,7,0,0,1,1,3,3,-1
willier01,27:00,3,6,.500,1,1,1.000,2,3,.667,2,4,6,1,4,0,1,5,9,+11
bakervi01,22:00,4,4,1.000,0,0,,2,4,.500,1,2,3,2,0,0,0,3,10,+1
willish01,18:00,2,5,.400,1,4,.250,2,2,1.000,0,1,1,2,1,0,1,1,7,+1
Team Totals,265,39,82,.476,12,31,.387,24,35,.686,5,37,42,25,14,5,15,23,114,
