Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mariosh01,38:00,5,13,.385,1,3,.333,2,3,.667,1,1,2,1,3,5,0,3,13,-8
marbust01,32:00,8,19,.421,0,2,.000,2,4,.500,0,0,0,1,0,0,3,0,18,-22
hardaan01,27:00,3,7,.429,0,0,,3,4,.750,0,2,2,6,2,0,3,3,9,-15
guglito01,24:00,1,5,.200,0,0,,0,0,,1,5,6,1,2,0,2,3,2,-11
tsakaja01,23:00,3,6,.500,0,0,,0,1,.000,3,3,6,1,0,0,0,4,6,-12
johnsjo02,28:00,5,12,.417,1,4,.250,2,2,1.000,1,1,2,2,0,0,2,3,13,-11
stoudam01,24:00,0,8,.000,0,1,.000,2,2,1.000,2,4,6,1,2,0,1,5,2,-9
jacobca01,16:00,2,4,.500,0,2,.000,2,3,.667,0,0,0,0,2,0,1,1,6,-9
langhda01,10:00,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-5
willisc01,9:00,0,0,,0,0,,3,4,.750,0,2,2,0,1,0,1,3,3,-11
outlabo01,9:00,1,1,1.000,0,0,,0,0,,1,2,3,0,2,0,1,1,2,-2
Team Totals,240,29,78,.372,2,12,.167,16,23,.696,9,21,30,13,14,5,14,27,76,
Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
cheanca01,38:00,4,11,.364,0,0,,2,2,1.000,1,7,8,2,2,1,2,2,10,+20
malonka01,35:00,6,13,.462,0,0,,11,14,.786,2,6,8,4,0,0,3,2,23,+22
harprma01,27:00,3,10,.300,0,1,.000,2,2,1.000,4,5,9,2,3,0,3,3,8,+13
stockjo01,25:00,3,8,.375,0,2,.000,0,1,.000,1,2,3,6,0,0,3,3,6,+16
ostergr01,19:00,4,5,.800,0,0,,1,2,.500,1,5,6,1,0,2,0,3,9,+7
kirilan01,29:00,8,12,.667,0,1,.000,4,4,1.000,4,4,8,3,1,0,2,3,20,+13
collija03,23:00,3,3,1.000,0,0,,3,4,.750,0,0,0,3,1,0,0,4,9,+13
padgesc01,19:00,3,5,.600,0,1,.000,0,0,,2,0,2,0,1,0,4,2,6,+4
jacksma01,19:00,1,2,.500,0,1,.000,2,2,1.000,0,6,6,4,1,0,2,1,4,+8
arroyca01,5:00,2,4,.500,0,0,,0,0,,1,0,1,1,0,0,0,1,4,-1
stevede01,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,37,74,.500,0,6,.000,25,31,.806,16,35,51,26,9,3,19,24,99,
