Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mcgratr01,55:00,11,27,.407,1,7,.143,11,12,.917,2,6,8,13,2,0,6,3,34,-8
giricgo01,51:00,8,17,.471,1,5,.200,3,4,.750,1,8,9,1,1,1,3,4,20,+4
goodedr01,47:00,9,16,.563,0,0,,2,3,.667,4,14,18,0,0,3,2,4,20,-3
vaughja01,21:00,1,4,.250,0,0,,0,0,,0,1,1,3,1,0,1,1,2,-2
declean01,16:00,1,2,.500,0,0,,0,2,.000,1,1,2,1,1,0,2,0,2,-2
garripa01,42:00,7,17,.412,5,11,.455,0,0,,0,3,3,2,0,0,0,3,19,-6
armstda01,37:00,4,12,.333,1,2,.500,2,2,1.000,1,5,6,6,2,1,0,5,11,-8
sasseje01,15:00,0,0,,0,0,,0,0,,0,0,0,2,1,0,0,2,0,-7
kempsh01,6:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-8
Team Totals,290,42,97,.433,8,25,.320,18,23,.783,9,39,48,28,8,5,15,23,110,
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
sprewla01,54:00,9,25,.360,6,8,.750,4,4,1.000,2,9,11,11,5,2,1,3,28,+5
eisleho01,54:00,8,17,.471,3,6,.500,2,4,.500,1,6,7,7,1,0,5,2,21,+10
houstal01,53:00,6,21,.286,0,6,.000,7,7,1.000,0,3,3,1,1,0,3,3,19,-2
weathcl01,50:00,6,12,.500,0,0,,3,4,.750,8,16,24,2,2,0,2,2,15,+3
harriot01,32:00,10,12,.833,0,0,,1,1,1.000,2,7,9,2,1,0,2,4,21,+17
andersh01,32:00,4,11,.364,1,2,.500,1,3,.333,2,5,7,1,0,0,0,3,10,+13
doleami01,9:00,2,5,.400,0,0,,0,0,,0,0,0,0,0,0,1,3,4,-3
willifr02,4:00,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-2
knightr01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Team Totals,290,45,104,.433,10,23,.435,18,23,.783,15,46,61,25,10,2,14,21,118,
