Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
onealje01,43:00,8,17,.471,0,0,,11,14,.786,2,4,6,0,1,2,3,4,27,-6
tinslja01,43:00,2,10,.200,0,4,.000,0,0,,0,0,0,9,4,1,5,3,4,-10
millere01,41:00,2,5,.400,1,2,.500,3,3,1.000,0,3,3,3,2,0,1,2,8,-5
artesro01,38:00,9,19,.474,2,4,.500,3,7,.429,4,4,8,1,3,0,2,4,23,-12
millebr01,37:00,5,9,.556,0,0,,6,8,.750,1,10,11,0,1,0,1,5,16,-11
mercero01,12:00,0,4,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-3
croshau01,10:00,2,3,.667,1,2,.500,0,0,,0,1,1,0,0,0,0,2,5,-8
harrial01,10:00,0,4,.000,0,0,,0,0,,1,3,4,2,2,0,0,1,0,-3
fosteje01,5:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+2
stricer01,1:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-4
Team Totals,240,28,71,.394,4,12,.333,23,32,.719,9,25,34,16,13,3,12,24,83,
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
francst01,43:00,7,14,.500,0,1,.000,5,6,.833,3,3,6,6,1,0,7,2,19,+10
moblecu01,43:00,3,15,.200,2,8,.250,6,6,1.000,2,3,5,4,2,0,3,4,14,+9
mingya01,38:00,10,15,.667,0,0,,9,10,.900,3,7,10,1,1,6,3,4,29,+10
ricegl01,34:00,3,13,.231,2,7,.286,4,5,.800,3,4,7,0,0,0,0,2,12,+18
griffed01,21:00,2,8,.250,1,2,.500,2,2,1.000,2,8,10,1,1,1,2,6,7,-3
tayloma01,20:00,2,7,.286,0,0,,2,2,1.000,4,1,5,2,2,0,0,4,6,+8
morrite01,20:00,2,5,.400,0,0,,0,0,,1,6,7,1,0,0,3,0,4,+1
norrimo01,10:00,1,1,1.000,0,0,,0,0,,1,0,1,2,0,0,3,0,2,+5
catoke01,10:00,1,3,.333,0,0,,0,0,,6,3,9,0,1,1,1,1,2,+2
hawkiju01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,31,81,.383,5,18,.278,28,31,.903,25,35,60,17,8,8,22,23,95,
