Oklahoma City Thunder
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westbru01,44:37,9,24,.375,0,4,.000,5,5,1.000,0,4,4,12,4,1,6,4,23,+5
duranke01,43:17,10,19,.526,2,6,.333,5,6,.833,1,3,4,5,3,1,4,1,27,+3
perkike01,29:46,1,4,.250,0,0,,2,2,1.000,1,9,10,0,0,0,2,6,4,-17
sefolth01,21:41,2,4,.500,1,3,.333,0,0,,2,2,4,1,1,0,3,4,5,-8
ibakase01,19:51,4,6,.667,0,0,,1,2,.500,2,3,5,0,0,2,1,4,9,-3
hardeja01,34:32,6,11,.545,3,4,.750,5,6,.833,0,4,4,3,2,0,0,3,20,+24
fishede01,22:19,2,6,.333,0,2,.000,2,2,1.000,0,2,2,1,1,0,0,1,6,+15
collini01,20:03,3,3,1.000,0,0,,0,0,,0,1,1,0,1,1,0,2,6,+2
cookda02,3:54,3,3,1.000,2,2,1.000,0,0,,0,0,0,0,0,0,0,0,8,+4
Team Totals,240,40,80,.500,8,21,.381,20,23,.870,6,28,34,22,12,5,16,25,108,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
parketo01,40:53,5,14,.357,0,1,.000,10,12,.833,1,3,4,4,1,0,5,3,20,-1
ginobma01,38:26,11,21,.524,5,10,.500,7,8,.875,2,4,6,7,2,0,5,4,34,+13
leonaka01,35:47,1,4,.250,0,1,.000,2,2,1.000,0,10,10,2,1,0,1,2,4,-2
duncati01,33:09,7,10,.700,0,0,,4,5,.800,5,7,12,3,1,1,2,4,18,+17
diawbo01,24:49,2,5,.400,1,2,.500,0,0,,1,2,3,3,1,0,2,2,5,+10
jacksst02,30:12,5,9,.556,3,6,.500,0,0,,0,2,2,3,2,0,2,4,13,-15
nealga01,15:06,0,6,.000,0,3,.000,2,2,1.000,0,1,1,0,0,0,1,1,2,-17
splitti01,10:13,2,2,1.000,0,0,,1,2,.500,1,1,2,0,0,0,1,2,5,-12
blairde01,6:48,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,2,2,-10
greenda02,3:47,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,1,0,-5
bonnema01,0:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,34,74,.459,9,24,.375,26,31,.839,10,32,42,23,8,1,21,25,103,
