Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
turneev01,41:42,8,15,.533,0,1,.000,3,3,1.000,2,5,7,6,0,0,3,4,19,+13
holidjr01,40:55,11,15,.733,3,3,1.000,1,2,.500,0,2,2,6,1,0,0,2,26,+12
iguodan01,32:48,5,12,.417,1,3,.333,0,1,.000,0,5,5,3,1,1,2,2,11,+15
brandel01,28:58,5,6,.833,0,0,,2,2,1.000,1,4,5,0,0,3,0,1,12,+10
hawessp01,17:57,1,3,.333,0,0,,0,0,,1,2,3,0,1,1,1,3,2,+11
willilo02,27:26,8,13,.615,1,5,.200,3,4,.750,0,1,1,6,2,0,0,1,20,+11
allenla01,25:54,5,7,.714,0,0,,1,1,1.000,2,7,9,0,1,2,0,2,11,+12
youngth01,23:11,3,6,.500,0,0,,2,2,1.000,1,5,6,2,1,0,1,3,8,+1
meeksjo01,1:09,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,46,78,.590,5,12,.417,12,15,.800,7,31,38,23,7,7,7,18,109,
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
noahjo01,37:40,10,11,.909,0,0,,1,2,.500,3,5,8,5,1,0,0,1,21,-6
denglu01,33:29,3,12,.250,1,3,.333,1,2,.500,1,4,5,3,0,2,1,1,8,-15
watsocj01,28:52,4,11,.364,2,4,.500,2,2,1.000,0,2,2,3,0,0,1,1,12,-13
boozeca01,28:46,4,10,.400,0,0,,1,2,.500,1,4,5,1,1,0,2,3,9,-2
hamilri01,22:05,4,10,.400,0,0,,2,2,1.000,0,0,0,5,0,0,0,1,10,-16
lucasjo02,25:55,7,12,.583,1,3,.333,0,0,,0,1,1,4,0,0,1,1,15,-1
korveky01,23:44,2,4,.500,2,4,.500,1,2,.500,0,0,0,1,1,2,1,0,7,+3
gibsota01,19:14,3,9,.333,0,0,,2,4,.500,3,2,5,0,0,0,0,3,8,-15
brewero02,12:36,1,5,.200,0,0,,0,2,.000,2,2,4,0,0,0,2,0,2,-13
asikom01,7:39,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0,-7
Team Totals,240,38,84,.452,6,14,.429,10,18,.556,10,22,32,23,3,4,8,11,92,
