New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
houstal01,47:00,3,15,.200,0,3,.000,0,1,.000,0,2,2,3,0,0,2,1,6
ewingpa01,43:00,10,26,.385,0,0,,11,14,.786,6,10,16,0,1,6,4,4,31
wardch01,43:00,2,6,.333,1,4,.250,0,0,,1,2,3,6,1,0,2,3,5
thomaku01,38:00,3,9,.333,0,0,,3,4,.750,6,6,12,0,2,0,1,3,9
johnsla02,31:00,6,14,.429,1,2,.500,6,6,1.000,0,4,4,2,0,1,0,2,19
childch01,39:00,4,8,.500,0,1,.000,2,2,1.000,0,5,5,2,0,0,1,4,10
scottde01,17:00,2,5,.400,0,1,.000,0,0,,1,0,1,1,0,0,0,0,4
dudlech02,7:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0
Team Totals,265,30,83,.361,2,11,.182,22,27,.815,14,30,44,14,4,7,10,19,84
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mournal01,46:00,9,25,.360,0,0,,10,13,.769,4,7,11,0,0,7,4,3,28
hardati01,44:00,6,20,.300,4,9,.444,1,2,.500,1,5,6,6,1,0,2,0,17
majerda01,44:00,4,6,.667,0,1,.000,0,0,,0,3,3,6,0,0,1,1,8
brownpj01,39:00,5,11,.455,0,0,,0,0,,5,6,11,2,0,0,0,5,10
askinke01,23:00,2,4,.500,1,2,.500,0,0,,1,1,2,0,0,0,0,2,5
portete01,32:00,2,7,.286,0,2,.000,4,4,1.000,0,6,6,0,0,1,1,4,8
weathcl01,19:00,1,2,.500,0,0,,0,2,.000,1,5,6,1,0,0,1,2,2
waltere01,18:00,3,6,.500,1,3,.333,0,1,.000,1,3,4,2,1,0,2,1,7
Team Totals,265,32,81,.395,6,17,.353,15,22,.682,13,36,49,17,2,8,11,18,85
