Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kiddja01,45:00,9,21,.429,2,8,.250,9,11,.818,2,5,7,11,2,1,4,4,29
robincl02,41:00,4,11,.364,0,2,.000,5,6,.833,2,6,8,3,1,0,1,2,13
guglito01,40:00,4,7,.571,0,1,.000,1,1,1.000,2,11,13,6,0,0,2,2,9
chapmre01,27:00,3,9,.333,1,2,.500,0,0,,0,1,1,3,0,1,2,1,7
longllu01,9:00,0,4,.000,0,0,,0,0,,0,3,3,0,0,2,0,1,0
mannida01,31:00,5,10,.500,0,0,,1,2,.500,0,5,5,3,0,1,1,2,11
mccloge01,25:00,4,7,.571,1,3,.333,4,4,1.000,1,4,5,2,2,0,1,3,13
garripa01,14:00,3,5,.600,0,0,,0,0,,0,3,3,1,0,0,0,2,6
morrich01,4:00,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2
simsal01,4:00,1,1,1.000,0,0,,0,3,.000,0,0,0,0,0,0,2,0,2
Team Totals,240,33,75,.440,4,16,.250,22,29,.759,7,38,45,29,5,5,13,17,92
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
mitchsa01,44:00,11,22,.500,0,2,.000,3,6,.500,0,7,7,6,2,1,1,3,25
brandte01,44:00,7,16,.438,0,0,,2,4,.500,1,5,6,16,2,0,2,2,16
peelean01,41:00,5,9,.556,3,6,.500,2,2,1.000,0,1,1,1,2,0,4,3,15
garneke01,38:00,7,25,.280,0,1,.000,3,6,.500,4,7,11,2,3,0,0,2,17
smithjo02,35:00,4,10,.400,0,0,,0,0,,3,10,13,2,0,0,0,6,8
hammoto01,23:00,6,8,.750,0,0,,0,1,.000,1,3,4,1,0,0,1,2,12
jacksbo01,11:00,2,5,.400,0,0,,0,0,,1,1,2,3,0,0,0,2,4
pattean01,4:00,0,1,.000,0,0,,0,0,,1,2,3,0,0,0,0,3,0
Team Totals,240,42,96,.438,3,9,.333,10,19,.526,11,36,47,31,9,1,8,23,97
