Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
willija02,43:00,6,17,.353,4,9,.444,3,3,1.000,0,2,2,7,4,0,1,4,19
webbech01,40:00,11,21,.524,0,0,,4,6,.667,3,8,11,3,2,1,8,6,26
divacvl01,34:00,2,7,.286,0,0,,4,4,1.000,3,7,10,6,0,0,0,6,8
abdulta01,23:00,4,6,.667,1,1,1.000,1,2,.500,1,3,4,1,2,0,2,2,10
willico02,22:00,3,8,.375,0,0,,3,4,.750,0,3,3,2,1,0,0,6,9
stojape01,37:00,6,15,.400,2,6,.333,2,2,1.000,0,1,1,1,0,0,0,1,16
barryjo01,28:00,2,4,.500,2,3,.667,4,4,1.000,1,0,1,4,3,1,1,1,10
fundela01,27:00,4,7,.571,0,0,,4,4,1.000,3,1,4,0,1,0,1,5,12
ollieke01,11:00,1,4,.250,0,0,,0,0,,0,0,0,0,2,0,0,1,2
Team Totals,265,39,89,.438,9,19,.474,25,29,.862,11,25,36,24,15,2,13,32,112
Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,43:00,8,20,.400,0,0,,10,10,1.000,3,6,9,3,3,0,3,5,26
russebr01,36:00,8,11,.727,2,3,.667,7,8,.875,3,6,9,0,3,1,2,3,25
stockjo01,32:00,2,9,.222,0,0,,6,6,1.000,2,1,3,15,1,0,2,2,10
hornaje01,26:00,5,8,.625,1,2,.500,2,3,.667,0,6,6,6,1,0,3,1,13
ostergr01,16:00,1,2,.500,0,0,,1,1,1.000,2,3,5,0,0,3,2,0,3
andersh01,27:00,5,9,.556,0,0,,3,4,.750,1,6,7,1,0,0,1,1,13
baileth01,22:00,4,6,.667,0,0,,1,4,.250,0,4,4,0,0,2,0,4,9
keefead01,22:00,1,2,.500,0,0,,0,0,,3,1,4,2,1,1,1,2,2
eisleho01,21:00,7,9,.778,0,1,.000,1,1,1.000,0,0,0,6,0,0,7,5,15
fostegr01,16:00,1,2,.500,0,0,,0,0,,0,5,5,0,0,1,2,1,2
fulleto02,4:00,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,0,2,2
Team Totals,265,43,80,.538,3,6,.500,31,37,.838,14,38,52,34,9,8,23,26,120
