Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
kukocto01,35:00,8,18,.444,0,1,.000,1,2,.500,3,7,10,3,1,0,2,2,17
davidko01,35:00,2,7,.286,0,0,,2,3,.667,5,5,10,0,3,0,0,1,6
brownra02,30:00,4,8,.500,0,0,,1,2,.500,1,2,3,4,0,0,3,2,9
simpkdi01,30:00,1,7,.143,0,0,,2,6,.333,2,7,9,3,1,0,3,1,4
boothke01,19:00,4,10,.400,0,1,.000,0,0,,1,2,3,1,1,0,3,3,8
larueru01,27:00,6,10,.600,1,2,.500,0,0,,0,4,4,2,1,1,0,2,13
bryanma01,26:00,2,9,.222,0,0,,2,2,1.000,2,6,8,3,0,0,1,1,6
benjaco01,15:00,2,8,.250,0,1,.000,3,4,.750,0,2,2,0,0,0,1,3,7
carrco01,13:00,0,4,.000,0,0,,0,0,,0,0,0,2,0,0,0,4,0
wennibi01,7:00,0,3,.000,0,0,,0,0,,0,1,1,1,1,0,0,0,0
jonesch03,3:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
Team Totals,240,29,86,.337,1,6,.167,11,19,.579,14,36,50,19,8,1,14,19,70
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
wallabe01,38:00,2,5,.400,0,0,,0,0,,3,12,15,0,2,0,0,2,4
thorpot01,36:00,8,16,.500,0,0,,0,0,,1,11,12,3,1,2,0,4,16
stricro02,31:00,4,9,.444,0,0,,5,5,1.000,0,5,5,13,4,0,5,2,13
richmmi01,28:00,4,11,.364,1,5,.200,3,4,.750,0,3,3,1,0,0,2,1,12
cheanca01,27:00,3,10,.300,0,0,,0,0,,1,4,5,1,1,0,1,5,6
murratr01,21:00,4,10,.400,1,3,.333,1,1,1.000,0,3,3,0,0,0,1,1,10
legleti01,20:00,3,7,.429,0,0,,0,0,,0,2,2,0,1,0,0,0,6
jacksra02,18:00,6,8,.750,0,0,,0,3,.000,1,5,6,0,0,2,3,0,12
mcinnje01,17:00,3,7,.429,0,2,.000,2,2,1.000,0,0,0,3,0,0,2,1,8
cokerjo01,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,37,83,.446,2,10,.200,11,15,.733,6,45,51,21,9,4,14,16,87
