Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
garneke01,32:00,9,13,.692,1,1,1.000,1,1,1.000,0,11,11,3,1,0,2,3,20
peelean01,31:00,5,11,.455,4,8,.500,0,0,,1,1,2,1,1,0,0,3,14
brandte01,29:00,8,17,.471,0,4,.000,0,0,,2,4,6,13,2,1,1,4,16
smithjo02,27:00,3,7,.429,0,0,,2,2,1.000,0,5,5,0,1,0,2,2,8
mitchsa01,12:00,2,5,.400,1,1,1.000,0,0,,0,0,0,0,0,0,1,2,5
pattean01,24:00,2,5,.400,0,0,,0,0,,2,5,7,3,2,0,4,1,4
nestera01,18:00,2,8,.250,0,0,,0,0,,3,3,6,1,0,0,1,4,4
sealyma01,17:00,1,8,.125,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2
hammoto01,16:00,2,5,.400,0,0,,2,4,.500,0,5,5,1,0,0,0,2,6
garrede01,15:00,3,5,.600,0,0,,0,0,,3,1,4,0,0,0,2,3,6
robinja02,12:00,4,9,.444,1,6,.167,0,0,,1,2,3,2,0,1,3,5,9
jacksbo01,7:00,1,3,.333,0,1,.000,0,0,,1,2,3,1,0,0,0,1,2
Team Totals,240,42,96,.438,7,22,.318,5,7,.714,13,39,52,25,7,2,17,30,96
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robincl02,41:00,5,12,.417,1,4,.250,5,7,.714,0,5,5,4,0,1,3,0,16
kiddja01,35:00,5,12,.417,1,1,1.000,6,11,.545,2,3,5,6,4,0,2,1,17
chapmre01,32:00,4,12,.333,0,4,.000,1,3,.333,0,2,2,4,2,0,0,0,9
guglito01,31:00,5,11,.455,0,0,,6,6,1.000,3,6,9,1,0,3,1,2,16
longllu01,28:00,5,9,.556,0,0,,7,8,.875,5,5,10,3,1,1,0,0,17
mannida01,25:00,4,13,.308,0,0,,1,2,.500,1,5,6,0,0,1,2,4,9
livinra01,22:00,5,8,.625,0,0,,2,2,1.000,0,2,2,3,2,0,1,1,12
garripa01,12:00,0,0,,0,0,,3,4,.750,0,2,2,0,0,0,2,3,3
baileto01,7:00,0,0,,0,0,,1,2,.500,0,1,1,1,0,0,0,0,1
morrich01,7:00,0,2,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,0,0
Team Totals,240,33,79,.418,2,10,.200,32,45,.711,11,33,44,22,9,6,11,11,100
