Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
russebr01,41:00,3,8,.375,1,1,1.000,8,10,.800,3,5,8,3,2,0,2,3,15
malonka01,34:00,8,15,.533,0,0,,12,15,.800,1,7,8,2,1,0,0,4,28
stockjo01,34:00,8,15,.533,0,0,,10,12,.833,0,4,4,11,1,0,4,3,26
hornaje01,24:00,3,8,.375,0,0,,0,0,,0,1,1,1,0,0,0,0,6
ostergr01,21:00,1,3,.333,0,0,,2,2,1.000,1,6,7,1,0,2,1,6,4
andersh01,24:00,3,6,.500,0,1,.000,1,2,.500,0,0,0,1,3,0,1,5,7
fulleto02,22:00,2,4,.500,0,0,,2,4,.500,1,4,5,1,0,0,0,5,6
keefead01,17:00,2,4,.500,0,1,.000,0,1,.000,1,1,2,0,0,0,0,1,4
eisleho01,14:00,0,5,.000,0,1,.000,2,2,1.000,1,1,2,3,0,0,1,2,2
aventan01,5:00,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,1,1,0
baileth01,4:00,1,1,1.000,0,0,,0,0,,0,0,0,0,1,1,0,0,2
Team Totals,240,31,70,.443,1,4,.250,37,48,.771,9,29,38,23,8,3,10,30,100
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
onealsh01,41:00,12,27,.444,0,0,,13,22,.591,7,7,14,1,1,2,2,6,37
bryanko01,41:00,7,12,.583,0,1,.000,2,2,1.000,2,10,12,3,0,2,5,6,16
jonesed02,39:00,1,10,.100,0,3,.000,1,2,.500,1,1,2,3,1,1,2,2,3
fishede01,17:00,1,4,.250,1,1,1.000,2,3,.667,1,0,1,1,2,0,3,4,5
blounco01,13:00,1,3,.333,0,0,,0,2,.000,3,2,5,0,0,0,0,4,2
harpede01,35:00,3,9,.333,2,5,.400,3,4,.750,0,1,1,6,0,0,3,3,11
campbel01,28:00,6,12,.500,0,0,,2,5,.400,7,5,12,1,0,1,0,6,14
horryro01,24:00,0,3,.000,0,1,.000,3,4,.750,1,1,2,1,0,2,2,6,3
patteru01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
rooksse01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,31,80,.388,3,11,.273,26,44,.591,22,27,49,16,4,8,17,37,91
